265	26
266	26
267	26
268	26
269	26
270	26
271	26
272	26
273	26
274	26
275	26
276	26
277	26
278	26
279	26
280	26
281	26
282	26
283	26
284	26
285	26
286	32
287	32
288	32
289	32
290	32
291	32
292	32
293	32
294	32
295	32
296	32
297	32
298	32
299	32
300	32
301	32
302	32
303	32
304	54
305	54
306	54
307	22
308	22
309	22
310	22
311	22
312	22
313	22
314	22
315	26
316	26
317	26
318	26
319	26
320	26
321	26
322	26
323	26
324	26
325	26
326	26
327	26
328	26
329	26
330	26
331	26
332	26
333	26
334	26
335	26
336	26
337	32
338	32
339	32
340	32
341	32
342	32
343	32
344	32
345	32
346	32
347	32
348	32
349	32
350	32
351	32
352	32
353	32
354	32
355	54
356	54
357	54
SCHOOL_STUDENTS
1	131
2	201
3	455
4	240
5	227
6	814
7	693
8	433
9	639
10	301
11	130
12	1467
13	511
14	381
15	383
16	703
17	968
18	268
SCHOOL_NODES
1	8946	8947	8948	8949	8950	8951	8952	8953	8954	8955	8956	8957	8958	8959	8960	8961	8962	8963	8964	8965	8966	8967	8968	8969	8970	8971	8972	8973	8974	8975	8976	8977	8978	8979	8980	8981	8982	8983	8984	8985	8986	8987	8988	8989	8990	8991	8992	8993	8994	8995	8996	8997	8998	8999	9000	9001	9002	9003	9004	9005	9006	9007	9008	9009	9010	9011	9012	9013	9014	9015	9016	9017	9018	9019	9020	9021	9022	9023	9024	9025	9026	9027	9028	9029	9030	9031	9032	9033	9034	9035	9036	9037	9038	9039	9040	9041	9042	9043	9044	9045	9046	9047	9048	9049	9050	9051	9052	9053	9054	9055	9056	9057	9058	9059	9060	9061	9062	9063	9064	9065	9066	9067	9068	9069	9070	9071	9072	9073	9074	9075	9076.0
2	9077	9078	9079	9080	9081	9082	9083	9084	9085	9086	9087	9088	9089	9090	9091	9092	9093	9094	9095	9096	9097	9098	9099	9100	9101	9102	9103	9104	9105	9106	9107	9108	9109	9110	9111	9112	9113	9114	9115	9116	9117	9118	9119	9120	9121	9122	9123	9124	9125	9126	9127	9128	9129	9130	9131	9132	9133	9134	9135	9136	9137	9138	9139	9140	9141	9142	9143	9144	9145	9146	9147	9148	9149	9150	9151	9152	9153	9154	9155	9156	9157	9158	9159	9160	9161	9162	9163	9164	9165	9166	9167	9168	9169	9170	9171	9172	9173	9174	9175	9176	9177	9178	9179	9180	9181	9182	9183	9184	9185	9186	9187	9188	9189	9190	9191	9192	9193	9194	9195	9196	9197	9198	9199	9200	9201	9202	9203	9204	9205	9206	9207.0	9208.0	9209.0	9210.0	9211.0	9212.0	9213.0	9214.0	9215.0	9216.0	9217.0	9218.0	9219.0	9220.0	9221.0	9222.0	9223.0	9224.0	9225.0	9226.0	9227.0	9228.0	9229.0	9230.0	9231.0	9232.0	9233.0	9234.0	9235.0	9236.0	9237.0	9238.0	9239.0	9240.0	9241.0	9242.0	9243.0	9244.0	9245.0	9246.0	9247.0	9248.0	9249.0	9250.0	9251.0	9252.0	9253.0	9254.0	9255.0	9256.0	9257.0	9258.0	9259.0	9260.0	9261.0	9262.0	9263.0	9264.0	9265.0	9266.0	9267.0	9268.0	9269.0	9270.0	9271.0	9272.0	9273.0	9274.0	9275.0	9276.0	9277.0
3	9278	9279	9280	9281	9282	9283	9284	9285	9286	9287	9288	9289	9290	9291	9292	9293	9294	9295	9296	9297	9298	9299	9300	9301	9302	9303	9304	9305	9306	9307	9308	9309	9310	9311	9312	9313	9314	9315	9316	9317	9318	9319	9320	9321	9322	9323	9324	9325	9326	9327	9328	9329	9330	9331	9332	9333	9334	9335	9336	9337	9338	9339	9340	9341	9342	9343	9344	9345	9346	9347	9348	9349	9350	9351	9352	9353	9354	9355	9356	9357	9358	9359	9360	9361	9362	9363	9364	9365	9366	9367	9368	9369	9370	9371	9372	9373	9374	9375	9376	9377	9378	9379	9380	9381	9382	9383	9384	9385	9386	9387	9388	9389	9390	9391	9392	9393	9394	9395	9396	9397	9398	9399	9400	9401	9402	9403	9404	9405	9406	9407	9408.0	9409.0	9410.0	9411.0	9412.0	9413.0	9414.0	9415.0	9416.0	9417.0	9418.0	9419.0	9420.0	9421.0	9422.0	9423.0	9424.0	9425.0	9426.0	9427.0	9428.0	9429.0	9430.0	9431.0	9432.0	9433.0	9434.0	9435.0	9436.0	9437.0	9438.0	9439.0	9440.0	9441.0	9442.0	9443.0	9444.0	9445.0	9446.0	9447.0	9448.0	9449.0	9450.0	9451.0	9452.0	9453.0	9454.0	9455.0	9456.0	9457.0	9458.0	9459.0	9460.0	9461.0	9462.0	9463.0	9464.0	9465.0	9466.0	9467.0	9468.0	9469.0	9470.0	9471.0	9472.0	9473.0	9474.0	9475.0	9476.0	9477.0	9478.0	9479.0	9480.0	9481.0	9482.0	9483.0	9484.0	9485.0	9486.0	9487.0	9488.0	9489.0	9490.0	9491.0	9492.0	9493.0	9494.0	9495.0	9496.0	9497.0	9498.0	9499.0	9500.0	9501.0	9502.0	9503.0	9504.0	9505.0	9506.0	9507.0	9508.0	9509.0	9510.0	9511.0	9512.0	9513.0	9514.0	9515.0	9516.0	9517.0	9518.0	9519.0	9520.0	9521.0	9522.0	9523.0	9524.0	9525.0	9526.0	9527.0	9528.0	9529.0	9530.0	9531.0	9532.0	9533.0	9534.0	9535.0	9536.0	9537.0	9538.0	9539.0	9540.0	9541.0	9542.0	9543.0	9544.0	9545.0	9546.0	9547.0	9548.0	9549.0	9550.0	9551.0	9552.0	9553.0	9554.0	9555.0	9556.0	9557.0	9558.0	9559.0	9560.0	9561.0	9562.0	9563.0	9564.0	9565.0	9566.0	9567.0	9568.0	9569.0	9570.0	9571.0	9572.0	9573.0	9574.0	9575.0	9576.0	9577.0	9578.0	9579.0	9580.0	9581.0	9582.0	9583.0	9584.0	9585.0	9586.0	9587.0	9588.0	9589.0	9590.0	9591.0	9592.0	9593.0	9594.0	9595.0	9596.0	9597.0	9598.0	9599.0	9600.0	9601.0	9602.0	9603.0	9604.0	9605.0	9606.0	9607.0	9608.0	9609.0	9610.0	9611.0	9612.0	9613.0	9614.0	9615.0	9616.0	9617.0	9618.0	9619.0	9620.0	9621.0	9622.0	9623.0	9624.0	9625.0	9626.0	9627.0	9628.0	9629.0	9630.0	9631.0	9632.0	9633.0	9634.0	9635.0	9636.0	9637.0	9638.0	9639.0	9640.0	9641.0	9642.0	9643.0	9644.0	9645.0	9646.0	9647.0	9648.0	9649.0	9650.0	9651.0	9652.0	9653.0	9654.0	9655.0	9656.0	9657.0	9658.0	9659.0	9660.0	9661.0	9662.0	9663.0	9664.0	9665.0	9666.0	9667.0	9668.0	9669.0	9670.0	9671.0	9672.0	9673.0	9674.0	9675.0	9676.0	9677.0	9678.0	9679.0	9680.0	9681.0	9682.0	9683.0	9684.0	9685.0	9686.0	9687.0	9688.0	9689.0	9690.0	9691.0	9692.0	9693.0	9694.0	9695.0	9696.0	9697.0	9698.0	9699.0	9700.0	9701.0	9702.0	9703.0	9704.0	9705.0	9706.0	9707.0	9708.0	9709.0	9710.0	9711.0	9712.0	9713.0	9714.0	9715.0	9716.0	9717.0	9718.0	9719.0	9720.0	9721.0	9722.0	9723.0	9724.0	9725.0	9726.0	9727.0	9728.0	9729.0	9730.0	9731.0	9732.0
4	9733	9734	9735	9736	9737	9738	9739	9740	9741	9742	9743	9744	9745	9746	9747	9748	9749	9750	9751	9752	9753	9754	9755	9756	9757	9758	9759	9760	9761	9762	9763	9764	9765	9766	9767	9768	9769	9770	9771	9772	9773	9774	9775	9776	9777	9778	9779	9780	9781	9782	9783	9784	9785	9786	9787	9788	9789	9790	9791	9792	9793	9794	9795	9796	9797	9798	9799	9800	9801	9802	9803	9804	9805	9806	9807	9808	9809	9810	9811	9812	9813	9814	9815	9816	9817	9818	9819	9820	9821	9822	9823	9824	9825	9826	9827	9828	9829	9830	9831	9832	9833	9834	9835	9836	9837	9838	9839	9840	9841	9842	9843	9844	9845	9846	9847	9848	9849	9850	9851	9852	9853	9854	9855	9856	9857	9858	9859	9860	9861	9862	9863.0	9864.0	9865.0	9866.0	9867.0	9868.0	9869.0	9870.0	9871.0	9872.0	9873.0	9874.0	9875.0	9876.0	9877.0	9878.0	9879.0	9880.0	9881.0	9882.0	9883.0	9884.0	9885.0	9886.0	9887.0	9888.0	9889.0	9890.0	9891.0	9892.0	9893.0	9894.0	9895.0	9896.0	9897.0	9898.0	9899.0	9900.0	9901.0	9902.0	9903.0	9904.0	9905.0	9906.0	9907.0	9908.0	9909.0	9910.0	9911.0	9912.0	9913.0	9914.0	9915.0	9916.0	9917.0	9918.0	9919.0	9920.0	9921.0	9922.0	9923.0	9924.0	9925.0	9926.0	9927.0	9928.0	9929.0	9930.0	9931.0	9932.0	9933.0	9934.0	9935.0	9936.0	9937.0	9938.0	9939.0	9940.0	9941.0	9942.0	9943.0	9944.0	9945.0	9946.0	9947.0	9948.0	9949.0	9950.0	9951.0	9952.0	9953.0	9954.0	9955.0	9956.0	9957.0	9958.0	9959.0	9960.0	9961.0	9962.0	9963.0	9964.0	9965.0	9966.0	9967.0	9968.0	9969.0	9970.0	9971.0	9972.0
5	9973	9974	9975	9976	9977	9978	9979	9980	9981	9982	9983	9984	9985	9986	9987	9988	9989	9990	9991	9992	9993	9994	9995	9996	9997	9998	9999	10000	10001	10002	10003	10004	10005	10006	10007	10008	10009	10010	10011	10012	10013	10014	10015	10016	10017	10018	10019	10020	10021	10022	10023	10024	10025	10026	10027	10028	10029	10030	10031	10032	10033	10034	10035	10036	10037	10038	10039	10040	10041	10042	10043	10044	10045	10046	10047	10048	10049	10050	10051	10052	10053	10054	10055	10056	10057	10058	10059	10060	10061	10062	10063	10064	10065	10066	10067	10068	10069	10070	10071	10072	10073	10074	10075	10076	10077	10078	10079	10080	10081	10082	10083	10084	10085	10086	10087	10088	10089	10090	10091	10092	10093	10094	10095	10096	10097	10098	10099	10100	10101	10102	10103.0	10104.0	10105.0	10106.0	10107.0	10108.0	10109.0	10110.0	10111.0	10112.0	10113.0	10114.0	10115.0	10116.0	10117.0	10118.0	10119.0	10120.0	10121.0	10122.0	10123.0	10124.0	10125.0	10126.0	10127.0	10128.0	10129.0	10130.0	10131.0	10132.0	10133.0	10134.0	10135.0	10136.0	10137.0	10138.0	10139.0	10140.0	10141.0	10142.0	10143.0	10144.0	10145.0	10146.0	10147.0	10148.0	10149.0	10150.0	10151.0	10152.0	10153.0	10154.0	10155.0	10156.0	10157.0	10158.0	10159.0	10160.0	10161.0	10162.0	10163.0	10164.0	10165.0	10166.0	10167.0	10168.0	10169.0	10170.0	10171.0	10172.0	10173.0	10174.0	10175.0	10176.0	10177.0	10178.0	10179.0	10180.0	10181.0	10182.0	10183.0	10184.0	10185.0	10186.0	10187.0	10188.0	10189.0	10190.0	10191.0	10192.0	10193.0	10194.0	10195.0	10196.0	10197.0	10198.0	10199.0
6	10200	10201	10202	10203	10204	10205	10206	10207	10208	10209	10210	10211	10212	10213	10214	10215	10216	10217	10218	10219	10220	10221	10222	10223	10224	10225	10226	10227	10228	10229	10230	10231	10232	10233	10234	10235	10236	10237	10238	10239	10240	10241	10242	10243	10244	10245	10246	10247	10248	10249	10250	10251	10252	10253	10254	10255	10256	10257	10258	10259	10260	10261	10262	10263	10264	10265	10266	10267	10268	10269	10270	10271	10272	10273	10274	10275	10276	10277	10278	10279	10280	10281	10282	10283	10284	10285	10286	10287	10288	10289	10290	10291	10292	10293	10294	10295	10296	10297	10298	10299	10300	10301	10302	10303	10304	10305	10306	10307	10308	10309	10310	10311	10312	10313	10314	10315	10316	10317	10318	10319	10320	10321	10322	10323	10324	10325	10326	10327	10328	10329	10330.0	10331.0	10332.0	10333.0	10334.0	10335.0	10336.0	10337.0	10338.0	10339.0	10340.0	10341.0	10342.0	10343.0	10344.0	10345.0	10346.0	10347.0	10348.0	10349.0	10350.0	10351.0	10352.0	10353.0	10354.0	10355.0	10356.0	10357.0	10358.0	10359.0	10360.0	10361.0	10362.0	10363.0	10364.0	10365.0	10366.0	10367.0	10368.0	10369.0	10370.0	10371.0	10372.0	10373.0	10374.0	10375.0	10376.0	10377.0	10378.0	10379.0	10380.0	10381.0	10382.0	10383.0	10384.0	10385.0	10386.0	10387.0	10388.0	10389.0	10390.0	10391.0	10392.0	10393.0	10394.0	10395.0	10396.0	10397.0	10398.0	10399.0	10400.0	10401.0	10402.0	10403.0	10404.0	10405.0	10406.0	10407.0	10408.0	10409.0	10410.0	10411.0	10412.0	10413.0	10414.0	10415.0	10416.0	10417.0	10418.0	10419.0	10420.0	10421.0	10422.0	10423.0	10424.0	10425.0	10426.0	10427.0	10428.0	10429.0	10430.0	10431.0	10432.0	10433.0	10434.0	10435.0	10436.0	10437.0	10438.0	10439.0	10440.0	10441.0	10442.0	10443.0	10444.0	10445.0	10446.0	10447.0	10448.0	10449.0	10450.0	10451.0	10452.0	10453.0	10454.0	10455.0	10456.0	10457.0	10458.0	10459.0	10460.0	10461.0	10462.0	10463.0	10464.0	10465.0	10466.0	10467.0	10468.0	10469.0	10470.0	10471.0	10472.0	10473.0	10474.0	10475.0	10476.0	10477.0	10478.0	10479.0	10480.0	10481.0	10482.0	10483.0	10484.0	10485.0	10486.0	10487.0	10488.0	10489.0	10490.0	10491.0	10492.0	10493.0	10494.0	10495.0	10496.0	10497.0	10498.0	10499.0	10500.0	10501.0	10502.0	10503.0	10504.0	10505.0	10506.0	10507.0	10508.0	10509.0	10510.0	10511.0	10512.0	10513.0	10514.0	10515.0	10516.0	10517.0	10518.0	10519.0	10520.0	10521.0	10522.0	10523.0	10524.0	10525.0	10526.0	10527.0	10528.0	10529.0	10530.0	10531.0	10532.0	10533.0	10534.0	10535.0	10536.0	10537.0	10538.0	10539.0	10540.0	10541.0	10542.0	10543.0	10544.0	10545.0	10546.0	10547.0	10548.0	10549.0	10550.0	10551.0	10552.0	10553.0	10554.0	10555.0	10556.0	10557.0	10558.0	10559.0	10560.0	10561.0	10562.0	10563.0	10564.0	10565.0	10566.0	10567.0	10568.0	10569.0	10570.0	10571.0	10572.0	10573.0	10574.0	10575.0	10576.0	10577.0	10578.0	10579.0	10580.0	10581.0	10582.0	10583.0	10584.0	10585.0	10586.0	10587.0	10588.0	10589.0	10590.0	10591.0	10592.0	10593.0	10594.0	10595.0	10596.0	10597.0	10598.0	10599.0	10600.0	10601.0	10602.0	10603.0	10604.0	10605.0	10606.0	10607.0	10608.0	10609.0	10610.0	10611.0	10612.0	10613.0	10614.0	10615.0	10616.0	10617.0	10618.0	10619.0	10620.0	10621.0	10622.0	10623.0	10624.0	10625.0	10626.0	10627.0	10628.0	10629.0	10630.0	10631.0	10632.0	10633.0	10634.0	10635.0	10636.0	10637.0	10638.0	10639.0	10640.0	10641.0	10642.0	10643.0	10644.0	10645.0	10646.0	10647.0	10648.0	10649.0	10650.0	10651.0	10652.0	10653.0	10654.0	10655.0	10656.0	10657.0	10658.0	10659.0	10660.0	10661.0	10662.0	10663.0	10664.0	10665.0	10666.0	10667.0	10668.0	10669.0	10670.0	10671.0	10672.0	10673.0	10674.0	10675.0	10676.0	10677.0	10678.0	10679.0	10680.0	10681.0	10682.0	10683.0	10684.0	10685.0	10686.0	10687.0	10688.0	10689.0	10690.0	10691.0	10692.0	10693.0	10694.0	10695.0	10696.0	10697.0	10698.0	10699.0	10700.0	10701.0	10702.0	10703.0	10704.0	10705.0	10706.0	10707.0	10708.0	10709.0	10710.0	10711.0	10712.0	10713.0	10714.0	10715.0	10716.0	10717.0	10718.0	10719.0	10720.0	10721.0	10722.0	10723.0	10724.0	10725.0	10726.0	10727.0	10728.0	10729.0	10730.0	10731.0	10732.0	10733.0	10734.0	10735.0	10736.0	10737.0	10738.0	10739.0	10740.0	10741.0	10742.0	10743.0	10744.0	10745.0	10746.0	10747.0	10748.0	10749.0	10750.0	10751.0	10752.0	10753.0	10754.0	10755.0	10756.0	10757.0	10758.0	10759.0	10760.0	10761.0	10762.0	10763.0	10764.0	10765.0	10766.0	10767.0	10768.0	10769.0	10770.0	10771.0	10772.0	10773.0	10774.0	10775.0	10776.0	10777.0	10778.0	10779.0	10780.0	10781.0	10782.0	10783.0	10784.0	10785.0	10786.0	10787.0	10788.0	10789.0	10790.0	10791.0	10792.0	10793.0	10794.0	10795.0	10796.0	10797.0	10798.0	10799.0	10800.0	10801.0	10802.0	10803.0	10804.0	10805.0	10806.0	10807.0	10808.0	10809.0	10810.0	10811.0	10812.0	10813.0	10814.0	10815.0	10816.0	10817.0	10818.0	10819.0	10820.0	10821.0	10822.0	10823.0	10824.0	10825.0	10826.0	10827.0	10828.0	10829.0	10830.0	10831.0	10832.0	10833.0	10834.0	10835.0	10836.0	10837.0	10838.0	10839.0	10840.0	10841.0	10842.0	10843.0	10844.0	10845.0	10846.0	10847.0	10848.0	10849.0	10850.0	10851.0	10852.0	10853.0	10854.0	10855.0	10856.0	10857.0	10858.0	10859.0	10860.0	10861.0	10862.0	10863.0	10864.0	10865.0	10866.0	10867.0	10868.0	10869.0	10870.0	10871.0	10872.0	10873.0	10874.0	10875.0	10876.0	10877.0	10878.0	10879.0	10880.0	10881.0	10882.0	10883.0	10884.0	10885.0	10886.0	10887.0	10888.0	10889.0	10890.0	10891.0	10892.0	10893.0	10894.0	10895.0	10896.0	10897.0	10898.0	10899.0	10900.0	10901.0	10902.0	10903.0	10904.0	10905.0	10906.0	10907.0	10908.0	10909.0	10910.0	10911.0	10912.0	10913.0	10914.0	10915.0	10916.0	10917.0	10918.0	10919.0	10920.0	10921.0	10922.0	10923.0	10924.0	10925.0	10926.0	10927.0	10928.0	10929.0	10930.0	10931.0	10932.0	10933.0	10934.0	10935.0	10936.0	10937.0	10938.0	10939.0	10940.0	10941.0	10942.0	10943.0	10944.0	10945.0	10946.0	10947.0	10948.0	10949.0	10950.0	10951.0	10952.0	10953.0	10954.0	10955.0	10956.0	10957.0	10958.0	10959.0	10960.0	10961.0	10962.0	10963.0	10964.0	10965.0	10966.0	10967.0	10968.0	10969.0	10970.0	10971.0	10972.0	10973.0	10974.0	10975.0	10976.0	10977.0	10978.0	10979.0	10980.0	10981.0	10982.0	10983.0	10984.0	10985.0	10986.0	10987.0	10988.0	10989.0	10990.0	10991.0	10992.0	10993.0	10994.0	10995.0	10996.0	10997.0	10998.0	10999.0	11000.0	11001.0	11002.0	11003.0	11004.0	11005.0	11006.0	11007.0	11008.0	11009.0	11010.0	11011.0	11012.0	11013.0
7	11014	11015	11016	11017	11018	11019	11020	11021	11022	11023	11024	11025	11026	11027	11028	11029	11030	11031	11032	11033	11034	11035	11036	11037	11038	11039	11040	11041	11042	11043	11044	11045	11046	11047	11048	11049	11050	11051	11052	11053	11054	11055	11056	11057	11058	11059	11060	11061	11062	11063	11064	11065	11066	11067	11068	11069	11070	11071	11072	11073	11074	11075	11076	11077	11078	11079	11080	11081	11082	11083	11084	11085	11086	11087	11088	11089	11090	11091	11092	11093	11094	11095	11096	11097	11098	11099	11100	11101	11102	11103	11104	11105	11106	11107	11108	11109	11110	11111	11112	11113	11114	11115	11116	11117	11118	11119	11120	11121	11122	11123	11124	11125	11126	11127	11128	11129	11130	11131	11132	11133	11134	11135	11136	11137	11138	11139	11140	11141	11142	11143	11144.0	11145.0	11146.0	11147.0	11148.0	11149.0	11150.0	11151.0	11152.0	11153.0	11154.0	11155.0	11156.0	11157.0	11158.0	11159.0	11160.0	11161.0	11162.0	11163.0	11164.0	11165.0	11166.0	11167.0	11168.0	11169.0	11170.0	11171.0	11172.0	11173.0	11174.0	11175.0	11176.0	11177.0	11178.0	11179.0	11180.0	11181.0	11182.0	11183.0	11184.0	11185.0	11186.0	11187.0	11188.0	11189.0	11190.0	11191.0	11192.0	11193.0	11194.0	11195.0	11196.0	11197.0	11198.0	11199.0	11200.0	11201.0	11202.0	11203.0	11204.0	11205.0	11206.0	11207.0	11208.0	11209.0	11210.0	11211.0	11212.0	11213.0	11214.0	11215.0	11216.0	11217.0	11218.0	11219.0	11220.0	11221.0	11222.0	11223.0	11224.0	11225.0	11226.0	11227.0	11228.0	11229.0	11230.0	11231.0	11232.0	11233.0	11234.0	11235.0	11236.0	11237.0	11238.0	11239.0	11240.0	11241.0	11242.0	11243.0	11244.0	11245.0	11246.0	11247.0	11248.0	11249.0	11250.0	11251.0	11252.0	11253.0	11254.0	11255.0	11256.0	11257.0	11258.0	11259.0	11260.0	11261.0	11262.0	11263.0	11264.0	11265.0	11266.0	11267.0	11268.0	11269.0	11270.0	11271.0	11272.0	11273.0	11274.0	11275.0	11276.0	11277.0	11278.0	11279.0	11280.0	11281.0	11282.0	11283.0	11284.0	11285.0	11286.0	11287.0	11288.0	11289.0	11290.0	11291.0	11292.0	11293.0	11294.0	11295.0	11296.0	11297.0	11298.0	11299.0	11300.0	11301.0	11302.0	11303.0	11304.0	11305.0	11306.0	11307.0	11308.0	11309.0	11310.0	11311.0	11312.0	11313.0	11314.0	11315.0	11316.0	11317.0	11318.0	11319.0	11320.0	11321.0	11322.0	11323.0	11324.0	11325.0	11326.0	11327.0	11328.0	11329.0	11330.0	11331.0	11332.0	11333.0	11334.0	11335.0	11336.0	11337.0	11338.0	11339.0	11340.0	11341.0	11342.0	11343.0	11344.0	11345.0	11346.0	11347.0	11348.0	11349.0	11350.0	11351.0	11352.0	11353.0	11354.0	11355.0	11356.0	11357.0	11358.0	11359.0	11360.0	11361.0	11362.0	11363.0	11364.0	11365.0	11366.0	11367.0	11368.0	11369.0	11370.0	11371.0	11372.0	11373.0	11374.0	11375.0	11376.0	11377.0	11378.0	11379.0	11380.0	11381.0	11382.0	11383.0	11384.0	11385.0	11386.0	11387.0	11388.0	11389.0	11390.0	11391.0	11392.0	11393.0	11394.0	11395.0	11396.0	11397.0	11398.0	11399.0	11400.0	11401.0	11402.0	11403.0	11404.0	11405.0	11406.0	11407.0	11408.0	11409.0	11410.0	11411.0	11412.0	11413.0	11414.0	11415.0	11416.0	11417.0	11418.0	11419.0	11420.0	11421.0	11422.0	11423.0	11424.0	11425.0	11426.0	11427.0	11428.0	11429.0	11430.0	11431.0	11432.0	11433.0	11434.0	11435.0	11436.0	11437.0	11438.0	11439.0	11440.0	11441.0	11442.0	11443.0	11444.0	11445.0	11446.0	11447.0	11448.0	11449.0	11450.0	11451.0	11452.0	11453.0	11454.0	11455.0	11456.0	11457.0	11458.0	11459.0	11460.0	11461.0	11462.0	11463.0	11464.0	11465.0	11466.0	11467.0	11468.0	11469.0	11470.0	11471.0	11472.0	11473.0	11474.0	11475.0	11476.0	11477.0	11478.0	11479.0	11480.0	11481.0	11482.0	11483.0	11484.0	11485.0	11486.0	11487.0	11488.0	11489.0	11490.0	11491.0	11492.0	11493.0	11494.0	11495.0	11496.0	11497.0	11498.0	11499.0	11500.0	11501.0	11502.0	11503.0	11504.0	11505.0	11506.0	11507.0	11508.0	11509.0	11510.0	11511.0	11512.0	11513.0	11514.0	11515.0	11516.0	11517.0	11518.0	11519.0	11520.0	11521.0	11522.0	11523.0	11524.0	11525.0	11526.0	11527.0	11528.0	11529.0	11530.0	11531.0	11532.0	11533.0	11534.0	11535.0	11536.0	11537.0	11538.0	11539.0	11540.0	11541.0	11542.0	11543.0	11544.0	11545.0	11546.0	11547.0	11548.0	11549.0	11550.0	11551.0	11552.0	11553.0	11554.0	11555.0	11556.0	11557.0	11558.0	11559.0	11560.0	11561.0	11562.0	11563.0	11564.0	11565.0	11566.0	11567.0	11568.0	11569.0	11570.0	11571.0	11572.0	11573.0	11574.0	11575.0	11576.0	11577.0	11578.0	11579.0	11580.0	11581.0	11582.0	11583.0	11584.0	11585.0	11586.0	11587.0	11588.0	11589.0	11590.0	11591.0	11592.0	11593.0	11594.0	11595.0	11596.0	11597.0	11598.0	11599.0	11600.0	11601.0	11602.0	11603.0	11604.0	11605.0	11606.0	11607.0	11608.0	11609.0	11610.0	11611.0	11612.0	11613.0	11614.0	11615.0	11616.0	11617.0	11618.0	11619.0	11620.0	11621.0	11622.0	11623.0	11624.0	11625.0	11626.0	11627.0	11628.0	11629.0	11630.0	11631.0	11632.0	11633.0	11634.0	11635.0	11636.0	11637.0	11638.0	11639.0	11640.0	11641.0	11642.0	11643.0	11644.0	11645.0	11646.0	11647.0	11648.0	11649.0	11650.0	11651.0	11652.0	11653.0	11654.0	11655.0	11656.0	11657.0	11658.0	11659.0	11660.0	11661.0	11662.0	11663.0	11664.0	11665.0	11666.0	11667.0	11668.0	11669.0	11670.0	11671.0	11672.0	11673.0	11674.0	11675.0	11676.0	11677.0	11678.0	11679.0	11680.0	11681.0	11682.0	11683.0	11684.0	11685.0	11686.0	11687.0	11688.0	11689.0	11690.0	11691.0	11692.0	11693.0	11694.0	11695.0	11696.0	11697.0	11698.0	11699.0	11700.0	11701.0	11702.0	11703.0	11704.0	11705.0	11706.0
